0.0054880970376259, -0.3058502875783322
0.029325451922138646, -0.9229976822044805
0.06665209713306766, -0.5309812001030125
0.08313102276259679, -0.0716027126791996
0.09344320501213277, 0.18239763069791426
0.10371960326080285, 0.5285775603056058
0.11812738237867557, 0.9595930981200107
0.13461987447007143, 1.3840243797750884
0.15115817794719136, 1.6904455318053053
0.17559314530770373, 2.0368787020345094
0.22062288655118736, 2.4311743497295906
0.2797433318279481, 2.4045840844707698
0.3238634506977722, 1.9834811081270005
0.35972188453251386, 1.560207497884552
0.4041270036774406, 1.6791140870460983
0.44574056038566046, 1.9241504482297684
0.4656478637990258, 1.474105686570276
0.4762312488902892, 1.0294875096574816
0.4847045576228005, 0.656789669254259
0.48898224842960947, 0.36473087818696914
0.49956106923504817, -0.06812969844131311
0.5122384082231353, -0.5431367499356163
0.5509348995115401, -0.8434801270495309
0.5725532756057219, -0.3687805820242076
0.5890304808505941, 0.09502961627607576
0.6034317716606175, 0.5427590351103104
0.6157767276516505, 0.9239705840272414
0.6281456707201871, 1.2433914212951045
0.6446635917352752, 1.6023177955189287
0.675431147556717, 2.0334056877966225
0.7177422878113386, 2.4197785217615246
0.7734355630051681, 2.4311743497295906
0.8187047817929083, 2.029787964632157
0.8549645919010986, 1.5942140956305264
0.8998448633167897, 1.6839336301092676
0.9269821319488754, 1.9861218416459214
0.9632436360597154, 1.576487252124646
0.9738323578544046, 1.1181217271868835
0.9844318934955096, 0.6318997338827366
0.9908235648809456, 0.25786333590866173
0.012662097724913335, -0.6345609065155804
0.00004178910140234526, -0.12464589235127432
0.5204832579663222, -0.7818696883852687
0.5314188059754015, -0.9518413597733706
0.9526969366389244, 1.8356940509915014
0.9417569897770661, 2.0169971671388103
0.42547903506765405, 1.9490084985835692
0.9937338342160362, 0.12464589235127521
